Value,Time,E
79.8134,19.2,0.0245
79.8967,19.3,0.0245
79.9854,19.4,0.0245
80.0812,19.5,0.0245
80.183,19.6,0.0245
80.2922,19.7,0.0245
80.4064,19.8,0.0245
80.527,19.9,0.0245
80.6535,20.0,0.0245
202.5424,1.0,0.0246
184.9132,1.1,0.0246
170.2988,1.2,0.0246
158.0056,1.3,0.0246
147.5383,1.4,0.0246
138.5336,1.5,0.0246
130.7194,1.6,0.0246
123.8876,1.7,0.0246
117.8766,1.8,0.0246
112.5587,1.9,0.0246
107.8319,2.0,0.0246
103.614,2.1,0.0246
99.8375,2.2,0.0246
96.4469,2.3,0.0246
93.3961,2.4,0.0246
90.6463,2.5,0.0246
88.165,2.6,0.0246
85.9246,2.7,0.0246
83.9015,2.8,0.0246
82.0755,2.9,0.0246
80.4293,3.0,0.0246
78.948,3.1,0.0246
77.6188,3.2,0.0246
76.4306,3.3,0.0246
75.3739,3.4,0.0246
74.4405,3.5,0.0246
73.6235,3.6,0.0246
72.9168,3.7,0.0246
72.3157,3.8,0.0246
71.8161,3.9,0.0246
71.4148,4.0,0.0246
71.1096,4.1,0.0246
70.8989,4.2,0.0246
70.7819,4.3,0.0246
70.7588,4.4,0.0246
70.8304,4.5,0.0246
70.9987,4.6,0.0246
71.2665,4.7,0.0246
71.6379,4.8,0.0246
72.1181,4.9,0.0246
72.7142,5.0,0.0246
73.4352,5.1,0.0246
74.2925,5.2,0.0246
75.3009,5.3,0.0246
76.48,5.4,0.0246
77.8561,5.5,0.0246
79.4661,5.6,0.0246
81.3646,5.7,0.0246
83.6396,5.8,0.0246
82.7122,5.9,0.0246
80.5631,6.0,0.0246
78.6543,6.1,0.0246
77.0492,6.2,0.0246
75.7156,6.3,0.0246
74.6041,6.4,0.0246
73.6727,6.5,0.0246
72.889,6.6,0.0246
72.2283,6.7,0.0246
71.6711,6.8,0.0246
71.2017,6.9,0.0246
70.8072,7.0,0.0246
70.4763,7.1,0.0246
70.1995,7.2,0.0246
69.9682,7.3,0.0246
69.7747,7.4,0.0246
69.6122,7.5,0.0246
69.4747,7.6,0.0246
69.3569,7.7,0.0246
69.2541,7.8,0.0246
69.1624,7.9,0.0246
69.0785,8.0,0.0246
68.9994,8.1,0.0246
68.9228,8.2,0.0246
68.847,8.3,0.0246
68.7703,8.4,0.0246
68.6915,8.5,0.0246
68.6096,8.6,0.0246
68.5236,8.7,0.0246
68.4332,8.8,0.0246
68.3376,8.9,0.0246
68.2369,9.0,0.0246
68.1308,9.1,0.0246
68.0196,9.2,0.0246
67.9035,9.3,0.0246
67.7831,9.4,0.0246
67.6592,9.5,0.0246
67.5326,9.6,0.0246
67.4043,9.7,0.0246
67.2756,9.8,0.0246
67.148,9.9,0.0246
67.0231,10.0,0.0246
66.9029,10.1,0.0246
66.7894,10.2,0.0246
66.6847,10.3,0.0246
66.5912,10.4,0.0246
66.5112,10.5,0.0246
66.4469,10.6,0.0246
66.4004,10.7,0.0246
66.3738,10.8,0.0246
66.3686,10.9,0.0246
66.3865,11.0,0.0246
66.4289,11.1,0.0246
66.497,11.2,0.0246
66.5923,11.3,0.0246
66.716,11.4,0.0246
66.87,11.5,0.0246
67.0561,11.6,0.0246
67.2769,11.7,0.0246
67.5357,11.8,0.0246
67.8376,11.9,0.0246
68.188,12.0,0.0246
68.594,12.1,0.0246
69.066,12.2,0.0246
69.6133,12.3,0.0246
70.2435,12.4,0.0246
70.9546,12.5,0.0246
71.7322,12.6,0.0246
72.5394,12.7,0.0246
73.3341,12.8,0.0246
68.0481,12.9,0.0246
65.8555,13.0,0.0246
64.8509,13.1,0.0246
64.267,13.2,0.0246
63.911,13.3,0.0246
63.7042,13.4,0.0246
63.6096,13.5,0.0246
63.6034,13.6,0.0246
63.6722,13.7,0.0246
63.8058,13.8,0.0246
63.9971,13.9,0.0246
64.2412,14.0,0.0246
64.5333,14.1,0.0246
64.8696,14.2,0.0246
65.2471,14.3,0.0246
65.6625,14.4,0.0246
66.1119,14.5,0.0246
66.5938,14.6,0.0246
67.1024,14.7,0.0246
67.6369,14.8,0.0246
68.1912,14.9,0.0246
68.7641,15.0,0.0246
69.3502,15.1,0.0246
69.9482,15.2,0.0246
70.5549,15.3,0.0246
71.1683,15.4,0.0246
71.7862,15.5,0.0246
72.4062,15.6,0.0246
73.0267,15.7,0.0246
73.6474,15.8,0.0246
74.2666,15.9,0.0246
74.8834,16.0,0.0246
75.4979,16.1,0.0246
76.1095,16.2,0.0246
76.7181,16.3,0.0246
77.3233,16.4,0.0246
77.9257,16.5,0.0246
78.5248,16.6,0.0246
78.8613,16.7,0.0246
78.8193,16.8,0.0246
78.7783,16.9,0.0246
78.7412,17.0,0.0246
78.7086,17.1,0.0246
78.6767,17.2,0.0246
78.6488,17.3,0.0246
78.625,17.4,0.0246
78.6047,17.5,0.0246
78.5913,17.6,0.0246
78.582,17.7,0.0246
78.5779,17.8,0.0246
78.5804,17.9,0.0246
78.5867,18.0,0.0246
78.6008,18.1,0.0246
78.622,18.2,0.0246
78.6485,18.3,0.0246
78.6809,18.4,0.0246
78.7204,18.5,0.0246
78.766,18.6,0.0246
78.8175,18.7,0.0246
78.8746,18.8,0.0246
78.938,18.9,0.0246
79.009,19.0,0.0246
79.0853,19.1,0.0246
79.1677,19.2,0.0246
79.2557,19.3,0.0246
79.3499,19.4,0.0246
79.4501,19.5,0.0246
79.5572,19.6,0.0246
79.6699,19.7,0.0246
79.7882,19.8,0.0246
79.9128,19.9,0.0246
80.0432,20.0,0.0246
201.7594,1.0,0.0248
184.1958,1.1,0.0248
169.6357,1.2,0.0248
157.388,1.3,0.0248
146.959,1.4,0.0248
137.9872,1.5,0.0248
130.2013,1.6,0.0248
123.394,1.7,0.0248
117.4043,1.8,0.0248
112.105,1.9,0.0248
107.3946,2.0,0.0248
103.191,2.1,0.0248
99.4271,2.2,0.0248
96.0476,2.3,0.0248
93.0064,2.4,0.0248
90.2651,2.5,0.0248
87.7911,2.6,0.0248
85.557,2.7,0.0248
83.5393,2.8,0.0248
81.7177,2.9,0.0248
80.0752,3.0,0.0248
78.5968,3.1,0.0248
77.2698,3.2,0.0248
76.083,3.3,0.0248
75.0271,3.4,0.0248
74.0937,3.5,0.0248
73.276,3.6,0.0248
72.568,3.7,0.0248
71.9649,3.8,0.0248
71.4625,3.9,0.0248
71.0577,4.0,0.0248
70.7482,4.1,0.0248
70.5324,4.2,0.0248
70.4094,4.3,0.0248
70.3794,4.4,0.0248
70.4431,4.5,0.0248
70.6022,4.6,0.0248
70.8597,4.7,0.0248
71.2192,4.8,0.0248
71.6859,4.9,0.0248
72.2665,5.0,0.0248
72.9696,5.1,0.0248
73.8062,5.2,0.0248
74.7904,5.3,0.0248
75.9407,5.4,0.0248
77.2817,5.5,0.0248
78.8478,5.6,0.0248
80.6891,5.7,0.0248
82.8848,5.8,0.0248
82.5849,5.9,0.0248
80.4557,6.0,0.0248
78.522,6.1,0.0248
76.8797,6.2,0.0248
75.5129,6.3,0.0248
74.3747,6.4,0.0248
73.4221,6.5,0.0248
72.6216,6.6,0.0248
71.9472,6.7,0.0248
71.3789,6.8,0.0248
70.9005,6.9,0.0248
70.4985,7.0,0.0248
70.1616,7.1,0.0248
69.88,7.2,0.0248
69.6449,7.3,0.0248
69.4486,7.4,0.0248
69.2843,7.5,0.0248
69.1456,7.6,0.0248
69.0274,7.7,0.0248
68.9246,7.8,0.0248
68.8335,7.9,0.0248
68.7504,8.0,0.0248
68.6725,8.1,0.0248
68.5975,8.2,0.0248
68.5234,8.3,0.0248
68.4487,8.4,0.0248
68.3721,8.5,0.0248
68.2926,8.6,0.0248
68.2093,8.7,0.0248
68.1216,8.8,0.0248
68.029,8.9,0.0248
67.9313,9.0,0.0248
67.8283,9.1,0.0248
67.7201,9.2,0.0248
67.607,9.3,0.0248
67.4894,9.4,0.0248
67.3681,9.5,0.0248
67.2437,9.6,0.0248
67.1172,9.7,0.0248
66.9898,9.8,0.0248
66.8628,9.9,0.0248
66.7376,10.0,0.0248
66.6162,10.1,0.0248
66.5004,10.2,0.0248
66.3923,10.3,0.0248
66.294,10.4,0.0248
66.2079,10.5,0.0248
66.1362,10.6,0.0248
66.0811,10.7,0.0248
66.0445,10.8,0.0248
66.0281,10.9,0.0248
66.0337,11.0,0.0248
66.0627,11.1,0.0248
66.1163,11.2,0.0248
66.1958,11.3,0.0248
66.3025,11.4,0.0248
66.4378,11.5,0.0248
66.6033,11.6,0.0248
66.8012,11.7,0.0248
67.0342,11.8,0.0248
67.3062,11.9,0.0248
67.6218,12.0,0.0248
67.9875,12.1,0.0248
68.4109,12.2,0.0248
68.9039,12.3,0.0248
69.4736,12.4,0.0248
70.128,12.5,0.0248
70.8639,12.6,0.0248
71.6581,12.7,0.0248
72.4714,12.8,0.0248
73.2336,12.9,0.0248
67.3538,13.0,0.0248
65.4719,13.1,0.0248
64.5533,13.2,0.0248
64.0145,13.3,0.0248
63.6858,13.4,0.0248
63.5019,13.5,0.0248
63.4251,13.6,0.0248
63.4362,13.7,0.0248
63.5208,13.8,0.0248
63.6693,13.9,0.0248
63.8753,14.0,0.0248
64.1338,14.1,0.0248
64.4399,14.2,0.0248
64.7905,14.3,0.0248
65.1819,14.4,0.0248
65.6108,14.5,0.0248
66.0743,14.6,0.0248
66.5691,14.7,0.0248
67.0908,14.8,0.0248
67.6359,14.9,0.0248
68.2005,15.0,0.0248
68.7824,15.1,0.0248
69.3773,15.2,0.0248
69.9821,15.3,0.0248
70.5958,15.4,0.0248
71.2144,15.5,0.0248
71.8367,15.6,0.0248
72.4592,15.7,0.0248
73.0828,15.8,0.0248
73.7054,15.9,0.0248
74.3263,16.0,0.0248
74.9433,16.1,0.0248
75.5588,16.2,0.0248
76.1708,16.3,0.0248
76.779,16.4,0.0248
77.3838,16.5,0.0248
77.9863,16.6,0.0248
78.3386,16.7,0.0248
78.2936,16.8,0.0248
78.2488,16.9,0.0248
78.2082,17.0,0.0248
78.1721,17.1,0.0248
78.1388,17.2,0.0248
78.1112,17.3,0.0248
78.0868,17.4,0.0248
78.0682,17.5,0.0248
78.055,17.6,0.0248
78.0478,17.7,0.0248
78.0466,17.8,0.0248
78.0508,17.9,0.0248
78.0622,18.0,0.0248
78.0784,18.1,0.0248
78.101,18.2,0.0248
78.1323,18.3,0.0248
78.1685,18.4,0.0248
78.2117,18.5,0.0248
78.262,18.6,0.0248
78.3163,18.7,0.0248
78.3781,18.8,0.0248
78.4456,18.9,0.0248
78.5194,19.0,0.0248
78.5982,19.1,0.0248
78.6854,19.2,0.0248
78.7772,19.3,0.0248
78.8747,19.4,0.0248
78.9773,19.5,0.0248
79.0882,19.6,0.0248
79.2041,19.7,0.0248
79.3254,19.8,0.0248
79.4524,19.9,0.0248
79.5856,20.0,0.0248
199.9762,1.0,0.025
182.5624,1.1,0.025
168.1258,1.2,0.025
155.9814,1.3,0.025
145.6399,1.4,0.025
136.7428,1.5,0.025
129.0213,1.6,0.025
122.2698,1.7,0.025
116.3286,1.8,0.025
111.0717,1.9,0.025
106.3986,2.0,0.025
102.2276,2.1,0.025
98.4924,2.2,0.025
95.138,2.3,0.025
92.1189,2.4,0.025
89.3969,2.5,0.025
86.9397,2.6,0.025
84.7199,2.7,0.025
82.7144,2.8,0.025
80.9032,2.9,0.025
79.269,3.0,0.025
77.7973,3.1,0.025
76.4751,3.2,0.025
75.2917,3.3,0.025
74.2374,3.4,0.025
73.3042,3.5,0.025
72.4851,3.6,0.025
71.7741,3.7,0.025
71.1664,3.8,0.025
70.6579,3.9,0.025
70.2453,4.0,0.025
69.9262,4.1,0.025
69.6989,4.2,0.025
69.5625,4.3,0.025
69.5169,4.4,0.025
69.5627,4.5,0.025
69.7015,4.6,0.025
69.9356,4.7,0.025
70.2686,4.8,0.025
70.7051,4.9,0.025
71.2512,5.0,0.025
71.9147,5.1,0.025
72.7055,5.2,0.025
73.6363,5.3,0.025
74.7233,5.4,0.025
75.9882,5.5,0.025
77.4601,5.6,0.025
79.1805,5.7,0.025
81.2125,5.8,0.025
82.2436,5.9,0.025
80.2003,6.0,0.025
78.2468,6.1,0.025
76.5282,6.2,0.025
75.0832,6.3,0.025
73.8797,6.4,0.025
72.8748,6.5,0.025
72.0324,6.6,0.025
71.3242,6.7,0.025
70.7283,6.8,0.025
70.2272,6.9,0.025
69.8066,7.0,0.025
69.4545,7.1,0.025
69.1605,7.2,0.025
68.9159,7.3,0.025
68.7123,7.4,0.025
68.5427,7.5,0.025
68.4006,7.6,0.025
68.2804,7.7,0.025
68.1772,7.8,0.025
68.0866,7.9,0.025
68.0051,8.0,0.025
67.9295,8.1,0.025
67.8575,8.2,0.025
67.7871,8.3,0.025
67.7165,8.4,0.025
67.6445,8.5,0.025
67.5701,8.6,0.025
67.4924,8.7,0.025
67.4107,8.8,0.025
67.3246,8.9,0.025
67.2336,9.0,0.025
67.1374,9.1,0.025
67.0364,9.2,0.025
66.9303,9.3,0.025
66.8195,9.4,0.025
66.7046,9.5,0.025
66.5861,9.6,0.025
66.4649,9.7,0.025
66.3416,9.8,0.025
66.2175,9.9,0.025
66.0938,10.0,0.025
65.972,10.1,0.025
65.8535,10.2,0.025
65.7403,10.3,0.025
65.6344,10.4,0.025
65.5377,10.5,0.025
65.4524,10.6,0.025
65.3807,10.7,0.025
65.3246,10.8,0.025
65.286,10.9,0.025
65.2668,11.0,0.025
65.2685,11.1,0.025
65.2923,11.2,0.025
65.3397,11.3,0.025
65.4116,11.4,0.025
65.5092,11.5,0.025
65.6336,11.6,0.025
65.7864,11.7,0.025
65.969,11.8,0.025
66.184,11.9,0.025
66.4342,12.0,0.025
66.7235,12.1,0.025
67.058,12.2,0.025
67.4438,12.3,0.025
67.8907,12.4,0.025
68.4083,12.5,0.025
69.0079,12.6,0.025
69.6944,12.7,0.025
70.462,12.8,0.025
71.2816,12.9,0.025
72.1056,13.0,0.025
71.8365,13.1,0.025
66.8485,13.2,0.025
65.0188,13.3,0.025
64.1154,13.4,0.025
63.5822,13.5,0.025
63.2627,13.6,0.025
63.09,13.7,0.025
63.0256,13.8,0.025
63.0497,13.9,0.025
63.148,14.0,0.025
63.3118,14.1,0.025
63.5341,14.2,0.025
63.8098,14.3,0.025
64.1346,14.4,0.025
64.5048,14.5,0.025
64.9167,14.6,0.025
65.3668,14.7,0.025
65.8513,14.8,0.025
66.3667,14.9,0.025
66.9092,15.0,0.025
67.4728,15.1,0.025
68.0563,15.2,0.025
68.6536,15.3,0.025
69.2648,15.4,0.025
69.884,15.5,0.025
70.51,15.6,0.025
71.138,15.7,0.025
71.7677,15.8,0.025
72.3975,15.9,0.025
73.0267,16.0,0.025
73.6534,16.1,0.025
74.2766,16.2,0.025
74.8969,16.3,0.025
75.5141,16.4,0.025
76.127,16.5,0.025
76.7362,16.6,0.025
77.1728,16.7,0.025
77.1164,16.8,0.025
77.0633,16.9,0.025
77.0162,17.0,0.025
76.9746,17.1,0.025
76.94,17.2,0.025
76.9119,17.3,0.025
76.8892,17.4,0.025
76.8732,17.5,0.025
76.864,17.6,0.025
76.8611,17.7,0.025
76.8656,17.8,0.025
76.876,17.9,0.025
76.8938,18.0,0.025
76.9182,18.1,0.025
76.9479,18.2,0.025
76.9849,18.3,0.025
77.0289,18.4,0.025
77.0795,18.5,0.025
77.1363,18.6,0.025
77.2002,18.7,0.025
77.2685,18.8,0.025
77.3438,18.9,0.025
77.4252,19.0,0.025
77.5121,19.1,0.025
77.6057,19.2,0.025
77.7039,19.3,0.025
77.8091,19.4,0.025
77.9186,19.5,0.025
78.035,19.6,0.025
78.1566,19.7,0.025
78.2842,19.8,0.025
78.4175,19.9,0.025
78.5556,20.0,0.025
199.1597,1.0,0.0252
181.8144,1.1,0.0252
167.4344,1.2,0.0252
155.3373,1.3,0.0252
145.0359,1.4,0.0252
136.173,1.5,0.0252
128.4809,1.6,0.0252
121.755,1.7,0.0252
115.836,1.8,0.0252
110.5986,1.9,0.0252
105.9424,2.0,0.0252
101.7864,2.1,0.0252
98.0644,2.2,0.0252
94.7215,2.3,0.0252
91.7125,2.4,0.0252
88.9993,2.5,0.0252
86.5497,2.6,0.0252
84.3366,2.7,0.0252
82.3367,2.8,0.0252
80.5301,2.9,0.0252
78.8999,3.0,0.0252
77.4312,3.1,0.0252
76.1113,3.2,0.0252
74.9294,3.3,0.0252
73.8759,3.4,0.0252
72.9428,3.5,0.0252
72.123,3.6,0.0252
71.4108,3.7,0.0252
70.801,3.8,0.0252
70.2897,3.9,0.0252
69.8735,4.0,0.0252
69.5501,4.1,0.0252
69.3177,4.2,0.0252
69.1753,4.3,0.0252
69.1226,4.4,0.0252
69.1604,4.5,0.0252
69.2899,4.6,0.0252
69.5136,4.7,0.0252
69.8346,4.8,0.0252
70.2576,4.9,0.0252
70.7882,5.0,0.0252
71.434,5.1,0.0252
72.2044,5.2,0.0252
73.1114,5.3,0.0252
74.1706,5.4,0.0252
75.4021,5.5,0.0252
76.8333,5.6,0.0252
78.5023,5.7,0.0252
80.466,5.8,0.0252
82.0635,5.9,0.0252
80.0698,6.0,0.0252
78.1281,6.1,0.0252
76.3826,6.2,0.0252
74.9018,6.3,0.0252
73.6665,6.4,0.0252
72.6357,6.5,0.0252
71.7724,6.6,0.0252
71.0474,6.7,0.0252
70.4377,6.8,0.0252
69.9252,6.9,0.0252
69.4952,7.0,0.0252
69.1354,7.1,0.0252
68.8352,7.2,0.0252
68.5855,7.3,0.0252
68.3781,7.4,0.0252
68.2056,7.5,0.0252
68.0615,7.6,0.0252
67.9401,7.7,0.0252
67.8363,7.8,0.0252
67.7458,7.9,0.0252
67.6647,8.0,0.0252
67.59,8.1,0.0252
67.5192,8.2,0.0252
67.4501,8.3,0.0252
67.3813,8.4,0.0252
67.3112,8.5,0.0252
67.239,8.6,0.0252
67.1637,8.7,0.0252
67.0845,8.8,0.0252
67.0011,8.9,0.0252
66.9131,9.0,0.0252
66.8202,9.1,0.0252
66.7223,9.2,0.0252
66.6195,9.3,0.0252
66.512,9.4,0.0252
66.4003,9.5,0.0252
66.2848,9.6,0.0252
66.1664,9.7,0.0252
66.0456,9.8,0.0252
65.9235,9.9,0.0252
65.8012,10.0,0.0252
65.6801,10.1,0.0252
65.5615,10.2,0.0252
65.4473,10.3,0.0252
65.3391,10.4,0.0252
65.239,10.5,0.0252
65.149,10.6,0.0252
65.0712,10.7,0.0252
65.0077,10.8,0.0252
64.9605,10.9,0.0252
64.9313,11.0,0.0252
64.9219,11.1,0.0252
64.9336,11.2,0.0252
64.9677,11.3,0.0252
65.0253,11.4,0.0252
65.1075,11.5,0.0252
65.2153,11.6,0.0252
65.3499,11.7,0.0252
65.5127,11.8,0.0252
65.7057,11.9,0.0252
65.931,12.0,0.0252
66.1921,12.1,0.0252
66.4925,12.2,0.0252
66.8393,12.3,0.0252
67.2391,12.4,0.0252
67.7019,12.5,0.0252
68.2378,12.6,0.0252
68.8581,12.7,0.0252
69.5682,12.8,0.0252
70.3565,12.9,0.0252
71.1854,13.0,0.0252
72.0136,13.1,0.0252
70.948,13.2,0.0252
66.4486,13.3,0.0252
64.7382,13.4,0.0252
63.8711,13.5,0.0252
63.3616,13.6,0.0252
63.0584,13.7,0.0252
62.897,13.8,0.0252
62.8448,13.9,0.0252
62.8799,14.0,0.0252
62.9894,14.1,0.0252
63.1642,14.2,0.0252
63.3978,14.3,0.0252
63.6852,14.4,0.0252
64.022,14.5,0.0252
64.4045,14.6,0.0252
64.8289,14.7,0.0252
65.2913,14.8,0.0252
65.7881,14.9,0.0252
66.315,15.0,0.0252
66.8678,15.1,0.0252
67.4429,15.2,0.0252
68.0362,15.3,0.0252
68.6428,15.4,0.0252
69.2609,15.5,0.0252
69.8868,15.6,0.0252
70.5172,15.7,0.0252
71.1502,15.8,0.0252
71.7835,15.9,0.0252
72.4168,16.0,0.0252
73.0479,16.1,0.0252
73.6756,16.2,0.0252
74.3003,16.3,0.0252
74.9218,16.4,0.0252
75.5384,16.5,0.0252
76.1518,16.6,0.0252
76.6503,16.7,0.0252
76.5886,16.8,0.0252
76.5321,16.9,0.0252
76.4826,17.0,0.0252
76.4394,17.1,0.0252
76.405,17.2,0.0252
76.3766,17.3,0.0252
76.3554,17.4,0.0252
76.3406,17.5,0.0252
76.333,17.6,0.0252
76.3334,17.7,0.0252
76.339,17.8,0.0252
76.3531,17.9,0.0252
76.374,18.0,0.0252
76.4013,18.1,0.0252
76.4344,18.2,0.0252
76.4738,18.3,0.0252
76.5215,18.4,0.0252
76.5742,18.5,0.0252
76.6347,18.6,0.0252
76.7006,18.7,0.0252
76.7737,18.8,0.0252
76.8517,18.9,0.0252
76.9354,19.0,0.0252
77.0256,19.1,0.0252
77.1213,19.2,0.0252
77.2226,19.3,0.0252
77.3304,19.4,0.0252
77.4428,19.5,0.0252
77.5615,19.6,0.0252
77.6851,19.7,0.0252
77.815,19.8,0.0252
77.9504,19.9,0.0252
78.0915,20.0,0.0252
198.2331,1.0,0.0253
180.9655,1.1,0.0253
166.6497,1.2,0.0253
154.6063,1.3,0.0253
144.3503,1.4,0.0253
135.5263,1.5,0.0253
127.8677,1.6,0.0253
121.1706,1.7,0.0253
115.2769,1.8,0.0253
110.0615,1.9,0.0253
105.4247,2.0,0.0253
101.2857,2.1,0.0253
97.5785,2.2,0.0253
94.2488,2.3,0.0253
91.2512,2.4,0.0253
88.548,2.5,0.0253
86.1071,2.6,0.0253
83.9015,2.7,0.0253
81.908,2.8,0.0253
80.1068,2.9,0.0253
78.4809,3.0,0.0253
77.0156,3.1,0.0253
75.6984,3.2,0.0253
74.5182,3.3,0.0253
73.4657,3.4,0.0253
72.5326,3.5,0.0253
71.7122,3.6,0.0253
70.9985,3.7,0.0253
70.3864,3.8,0.0253
69.872,3.9,0.0253
69.4519,4.0,0.0253
69.1236,4.1,0.0253
68.8853,4.2,0.0253
68.7361,4.3,0.0253
68.6755,4.4,0.0253
68.7042,4.5,0.0253
68.8234,4.6,0.0253
69.0353,4.7,0.0253
69.3429,4.8,0.0253
69.7507,4.9,0.0253
70.264,5.0,0.0253
70.89,5.1,0.0253
71.6377,5.2,0.0253
72.5184,5.3,0.0253
73.5466,5.4,0.0253
74.7414,5.5,0.0253
76.1279,5.6,0.0253
77.741,5.7,0.0253
79.6316,5.8,0.0253
81.844,5.9,0.0253
79.9057,6.0,0.0253
77.9938,6.1,0.0253
76.2276,6.2,0.0253
74.7079,6.3,0.0253
73.4353,6.4,0.0253
72.3736,6.5,0.0253
71.4853,6.6,0.0253
70.74,6.7,0.0253
70.1137,6.8,0.0253
69.5875,6.9,0.0253
69.1462,7.0,0.0253
68.7771,7.1,0.0253
68.4693,7.2,0.0253
68.2135,7.3,0.0253
68.0012,7.4,0.0253
67.8251,7.5,0.0253
67.6784,7.6,0.0253
67.5553,7.7,0.0253
67.4506,7.8,0.0253
67.3598,7.9,0.0253
67.2791,8.0,0.0253
67.2052,8.1,0.0253
67.1355,8.2,0.0253
67.068,8.3,0.0253
67.0009,8.4,0.0253
66.9329,8.5,0.0253
66.8629,8.6,0.0253
66.7902,8.7,0.0253
66.7138,8.8,0.0253
66.6334,8.9,0.0253
66.5487,9.0,0.0253
66.4594,9.1,0.0253
66.365,9.2,0.0253
66.266,9.3,0.0253
66.1624,9.4,0.0253
66.0544,9.5,0.0253
65.9425,9.6,0.0253
65.8274,9.7,0.0253
65.7098,9.8,0.0253
65.5904,9.9,0.0253
65.4703,10.0,0.0253
65.3506,10.1,0.0253
65.2327,10.2,0.0253
65.1181,10.3,0.0253
65.0083,10.4,0.0253
64.9054,10.5,0.0253
64.8111,10.6,0.0253
64.7276,10.7,0.0253
64.6569,10.8,0.0253
64.6009,10.9,0.0253
64.5616,11.0,0.0253
64.5406,11.1,0.0253
64.5395,11.2,0.0253
64.5596,11.3,0.0253
64.6022,11.4,0.0253
64.668,11.5,0.0253
64.7583,11.6,0.0253
64.874,11.7,0.0253
65.0163,11.8,0.0253
65.1864,11.9,0.0253
65.3865,12.0,0.0253
65.6189,12.1,0.0253
65.8862,12.2,0.0253
66.1945,12.3,0.0253
66.5482,12.4,0.0253
66.956,12.5,0.0253
67.4274,12.6,0.0253
67.9735,12.7,0.0253
68.6056,12.8,0.0253
69.3303,12.9,0.0253
70.1313,13.0,0.0253
70.9722,13.1,0.0253
71.8038,13.2,0.0253
70.8016,13.3,0.0253
66.3971,13.4,0.0253
64.5996,13.5,0.0253
63.6975,13.6,0.0253
63.1732,13.7,0.0253
62.8605,13.8,0.0253
62.696,13.9,0.0253
62.6425,14.0,0.0253
62.6781,14.1,0.0253
62.7899,14.2,0.0253
62.9682,14.3,0.0253
63.2065,14.4,0.0253
63.4998,14.5,0.0253
63.8434,14.6,0.0253
64.2337,14.7,0.0253
64.6663,14.8,0.0253
65.1376,14.9,0.0253
65.6436,15.0,0.0253
66.1805,15.1,0.0253
66.7425,15.2,0.0253
67.3264,15.3,0.0253
67.9277,15.4,0.0253
68.5428,15.5,0.0253
69.1685,15.6,0.0253
69.8009,15.7,0.0253
70.4363,15.8,0.0253
71.074,15.9,0.0253
71.7113,16.0,0.0253
72.3476,16.1,0.0253
72.9809,16.2,0.0253
73.6115,16.3,0.0253
74.2374,16.4,0.0253
74.8598,16.5,0.0253
75.4779,16.6,0.0253
76.0663,16.7,0.0253
75.9991,16.8,0.0253
75.9403,16.9,0.0253
75.8884,17.0,0.0253
75.8453,17.1,0.0253
75.8094,17.2,0.0253
75.7814,17.3,0.0253
75.7614,17.4,0.0253
75.7487,17.5,0.0253
75.7436,17.6,0.0253
75.7462,17.7,0.0253
75.7547,17.8,0.0253
75.7722,17.9,0.0253
75.796,18.0,0.0253
75.8259,18.1,0.0253
75.8638,18.2,0.0253
75.9066,18.3,0.0253
75.9563,18.4,0.0253
76.0137,18.5,0.0253
76.0764,18.6,0.0253
76.1454,18.7,0.0253
76.2205,18.8,0.0253
76.3026,18.9,0.0253
76.3894,19.0,0.0253
76.482,19.1,0.0253
76.5809,19.2,0.0253
76.6845,19.3,0.0253
76.7944,19.4,0.0253
76.9098,19.5,0.0253
77.0315,19.6,0.0253
77.1577,19.7,0.0253
77.2899,19.8,0.0253
77.427,19.9,0.0253
77.5696,20.0,0.0253
195.9223,1.0,0.0257
178.8487,1.1,0.0257
164.6928,1.2,0.0257
152.7833,1.3,0.0257
142.6407,1.4,0.0257
133.9134,1.5,0.0257
126.3381,1.6,0.0257
119.7133,1.7,0.0257
113.8824,1.8,0.0257
108.722,1.9,0.0257
104.1334,2.0,0.0257
100.0366,2.1,0.0257
96.3666,2.2,0.0257
93.0695,2.3,0.0257
90.1006,2.4,0.0257
87.4223,2.5,0.0257
85.0031,2.6,0.0257
82.8161,2.7,0.0257
80.8385,2.8,0.0257
79.0507,2.9,0.0257
77.4357,3.0,0.0257
75.9792,3.1,0.0257
74.6684,3.2,0.0257
73.4926,3.3,0.0257
72.4425,3.4,0.0257
71.5099,3.5,0.0257
70.6878,3.6,0.0257
69.9705,3.7,0.0257
69.3529,3.8,0.0257
68.8308,3.9,0.0257
68.4009,4.0,0.0257
68.0607,4.1,0.0257
67.8081,4.2,0.0257
67.6422,4.3,0.0257
67.5623,4.4,0.0257
67.5687,4.5,0.0257
67.6626,4.6,0.0257
67.8456,4.7,0.0257
68.1206,4.8,0.0257
68.4912,4.9,0.0257
68.9624,5.0,0.0257
69.5404,5.1,0.0257
70.2331,5.2,0.0257
71.0505,5.3,0.0257
72.005,5.4,0.0257
73.1126,5.5,0.0257
74.3944,5.6,0.0257
75.8785,5.7,0.0257
77.6043,5.8,0.0257
79.631,5.9,0.0257
79.4086,6.0,0.0257
77.6244,6.1,0.0257
75.8711,6.2,0.0257
74.2769,6.3,0.0257
72.9115,6.4,0.0257
71.7665,6.5,0.0257
